cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Catu;7509;BA;29;50.153;1366;Nordeste
Caturama;7558;BA;29;9.115;1366;Nordeste
Central;7608;BA;29;16.849;1366;Nordeste
Chorrochó;7707;BA;29;10.929;1366;Nordeste
Cícero Dantas;7806;BA;29;32.268;1366;Nordeste
Cipó;7905;BA;29;17.836;1366;Nordeste
Coaraci;8002;BA;29;17.663;1366;Nordeste
Cocos;8101;BA;29;19.817;1366;Nordeste
Conceição da Feira;8200;BA;29;21.499;1366;Nordeste
Conceição do Almeida;8309;BA;29;16.184;1366;Nordeste
Conceição do Coité;8408;BA;29;71.316;1366;Nordeste
Conceição do Jacuípe;8507;BA;29;37.409;1366;Nordeste
Conde;8606;BA;29;24.434;1366;Nordeste
Condeúba;8705;BA;29;17.571;1366;Nordeste
Contendas do Sincorá;8804;BA;29;4.490;1366;Nordeste
Coração de Maria;8903;BA;29;28.258;1366;Nordeste
Cordeiros;9000;BA;29;7.763;1366;Nordeste
Coribe;9109;BA;29;14.464;1366;Nordeste
Coronel João Sá;9208;BA;29;17.593;1366;Nordeste
Correntina;9307;BA;29;34.179;1366;Nordeste
Cotegipe;9406;BA;29;13.472;1366;Nordeste
Cravolândia;9505;BA;29;4.514;1366;Nordeste
Crisópolis;9604;BA;29;20.343;1366;Nordeste
Cristópolis;9703;BA;29;14.514;1366;Nordeste
Cruz das Almas;9802;BA;29;63.203;1366;Nordeste
Curaçá;9901;BA;29;36.021;1366;Nordeste
Dário Meira;10008;BA;29;11.094;1366;Nordeste
Dias d'Ávila;10057;BA;29;75.053;1366;Nordeste
Dom Basílio;10107;BA;29;12.309;1366;Nordeste
Dom Macedo Costa;10206;BA;29;4.588;1366;Nordeste
Elísio Medrado;10305;BA;29;8.066;1366;Nordeste
Encruzilhada;10404;BA;29;19.535;1366;Nordeste
Entre Rios;10503;BA;29;39.902;1366;Nordeste
Esplanada;10602;BA;29;34.146;1366;Nordeste
Euclides da Cunha;10701;BA;29;64.547;1366;Nordeste
Eunápolis;10727;BA;29;120.515;1366;Nordeste
Fátima;10750;BA;29;18.469;1366;Nordeste
Feira da Mata;10776;BA;29;5.825;1366;Nordeste
Feira de Santana;10800;BA;29;657.948;1366;Nordeste
Filadélfia;10859;BA;29;18.573;1366;Nordeste
Firmino Alves;10909;BA;29;5.006;1366;Nordeste
Floresta Azul;11006;BA;29;11.442;1366;Nordeste
Formosa do Rio Preto;11105;BA;29;27.421;1366;Nordeste
Gandu;11204;BA;29;33.938;1366;Nordeste
Gavião;11253;BA;29;4.493;1366;Nordeste
Gentio do Ouro;11303;BA;29;11.263;1366;Nordeste
Glória;11402;BA;29;16.072;1366;Nordeste
Gongogi;11501;BA;29;5.567;1366;Nordeste
Governador Mangabeira;11600;BA;29;21.314;1366;Nordeste
Guajeru;11659;BA;29;8.225;1366;Nordeste
Guanambi;11709;BA;29;93.065;1366;Nordeste
Guaratinga;11808;BA;29;19.490;1366;Nordeste
Heliópolis;11857;BA;29;13.074;1366;Nordeste
Iaçu;11907;BA;29;25.333;1366;Nordeste
Ibiassucê;12004;BA;29;10.754;1366;Nordeste
Ibicaraí;12103;BA;29;22.200;1366;Nordeste
Ibicoara;12202;BA;29;21.690;1366;Nordeste
Ibicuí;12301;BA;29;14.306;1366;Nordeste
Ibipeba;12400;BA;29;17.128;1366;Nordeste
Ibipitanga;12509;BA;29;14.316;1366;Nordeste
Ibiquera;12608;BA;29;3.837;1366;Nordeste
Ibirapitanga;12707;BA;29;26.794;1366;Nordeste
Ibirapuã;12806;BA;29;9.259;1366;Nordeste
Ibirataia;12905;BA;29;19.375;1366;Nordeste
Ibitiara;13002;BA;29;15.062;1366;Nordeste
Ibititá;13101;BA;29;17.509;1366;Nordeste
Ibotirama;13200;BA;29;27.670;1366;Nordeste
Ichu;13309;BA;29;6.415;1366;Nordeste
Igaporã;13408;BA;29;16.047;1366;Nordeste
Igrapiúna;13457;BA;29;13.528;1366;Nordeste
Iguaí;13507;BA;29;21.897;1366;Nordeste
Ilhéus;13606;BA;29;189.028;1366;Nordeste
Inhambupe;13705;BA;29;35.397;1366;Nordeste
Ipecaetá;13804;BA;29;14.064;1366;Nordeste
Ipiaú;13903;BA;29;42.507;1366;Nordeste
Ipirá;14000;BA;29;59.264;1366;Nordeste
Ipupiara;14109;BA;29;10.318;1366;Nordeste
Irajuba;14208;BA;29;6.255;1366;Nordeste
Iramaia;14307;BA;29;11.060;1366;Nordeste
Iraquara;14406;BA;29;24.759;1366;Nordeste
Irará;14505;BA;29;29.509;1366;Nordeste
Irecê;14604;BA;29;78.425;1366;Nordeste
Itabela;14653;BA;29;29.563;1366;Nordeste
Itaberaba;14703;BA;29;68.244;1366;Nordeste
Itabuna;14802;BA;29;196.676;1366;Nordeste
Itacaré;14901;BA;29;29.337;1366;Nordeste
Itaeté;15007;BA;29;13.822;1366;Nordeste
Itagi;15106;BA;29;14.314;1366;Nordeste
Itagibá;15205;BA;29;15.792;1366;Nordeste
Itagimirim;15304;BA;29;6.512;1366;Nordeste
Itaguaçu da Bahia;15353;BA;29;12.683;1366;Nordeste
Itaju do Colônia;15403;BA;29;6.157;1366;Nordeste
Itajuípe;15502;BA;29;19.249;1366;Nordeste
Itamaraju;15601;BA;29;62.065;1366;Nordeste
Itamari;15700;BA;29;7.219;1366;Nordeste
Itambé;15809;BA;29;25.108;1366;Nordeste
Itanagra;15908;BA;29;6.087;1366;Nordeste
Itanhém;16005;BA;29;18.258;1366;Nordeste
Itaparica;16104;BA;29;20.369;1366;Nordeste
Itapé;16203;BA;29;10.658;1366;Nordeste
Itapebi;16302;BA;29;9.501;1366;Nordeste
Itapetinga;16401;BA;29;68.735;1366;Nordeste
Itapicuru;16500;BA;29;33.254;1366;Nordeste
Itapitanga;16609;BA;29;10.630;1366;Nordeste
Itaquara;16708;BA;29;8.448;1366;Nordeste
Itarantim;16807;BA;29;17.517;1366;Nordeste
Itatim;16856;BA;29;16.375;1366;Nordeste
Itiruçu;16906;BA;29;11.261;1366;Nordeste
Itiúba;17003;BA;29;35.491;1366;Nordeste
Itororó;17102;BA;29;16.945;1366;Nordeste
Ituaçu;17201;BA;29;18.493;1366;Nordeste
Ituberá;17300;BA;29;22.299;1366;Nordeste
Iuiu;17334;BA;29;11.532;1366;Nordeste
Jaborandi;17359;BA;29;9.592;1366;Nordeste
Jacaraci;17409;BA;29;14.901;1366;Nordeste
Jacobina;17508;BA;29;86.649;1366;Nordeste
Jaguaquara;17607;BA;29;47.738;1366;Nordeste
Jaguarari;17706;BA;29;34.440;1366;Nordeste
Jaguaripe;17805;BA;29;18.300;1366;Nordeste
Jandaíra;17904;BA;29;9.535;1366;Nordeste
Jequié;18001;BA;29;168.733;1366;Nordeste
Jeremoabo;18100;BA;29;39.501;1366;Nordeste
Jiquiriçá;18209;BA;29;14.066;1366;Nordeste
Jitaúna;18308;BA;29;14.815;1366;Nordeste
João Dourado;18357;BA;29;25.799;1366;Nordeste
Juazeiro;18407;BA;29;254.481;1366;Nordeste
Jucuruçu;18456;BA;29;9.944;1366;Nordeste
Jussara;18506;BA;29;16.956;1366;Nordeste
Jussari;18555;BA;29;6.059;1366;Nordeste
Jussiape;18605;BA;29;7.585;1366;Nordeste
Lafaiete Coutinho;18704;BA;29;4.221;1366;Nordeste
Lagoa Real;18753;BA;29;14.546;1366;Nordeste
Laje;18803;BA;29;21.704;1366;Nordeste
Lajedão;18902;BA;29;3.986;1366;Nordeste
Lajedinho;19009;BA;29;3.621;1366;Nordeste
Lajedo do Tabocal;19058;BA;29;7.702;1366;Nordeste
Lamarão;19108;BA;29;9.305;1366;Nordeste
Lapão;19157;BA;29;26.998;1366;Nordeste
Lauro de Freitas;19207;BA;29;217.960;1366;Nordeste
Lençóis;19306;BA;29;11.170;1366;Nordeste
Licínio de Almeida;19405;BA;29;12.208;1366;Nordeste
Livramento de Nossa Senhora;19504;BA;29;46.249;1366;Nordeste
Luís Eduardo Magalhães;19553;BA;29;116.662;1366;Nordeste
Macajuba;19603;BA;29;10.758;1366;Nordeste
Macarani;19702;BA;29;22.596;1366;Nordeste
Macaúbas;19801;BA;29;43.725;1366;Nordeste
Macururé;19900;BA;29;7.455;1366;Nordeste
Madre de Deus;19926;BA;29;19.173;1366;Nordeste
Maetinga;19959;BA;29;7.212;1366;Nordeste
Maiquinique;20007;BA;29;9.011;1366;Nordeste
Mairi;20106;BA;29;18.161;1366;Nordeste
Malhada;20205;BA;29;15.834;1366;Nordeste
Malhada de Pedras;20304;BA;29;8.972;1366;Nordeste
Manoel Vitorino;20403;BA;29;14.295;1366;Nordeste
Mansidão;20452;BA;29;14.484;1366;Nordeste
Maracás;20502;BA;29;29.197;1366;Nordeste
Maragogipe;20601;BA;29;37.225;1366;Nordeste
Maraú;20700;BA;29;25.626;1366;Nordeste
Marcionílio Souza;20809;BA;29;9.507;1366;Nordeste
Mascote;20908;BA;29;13.941;1366;Nordeste
Mata de São João;21005;BA;29;44.839;1366;Nordeste
Matina;21054;BA;29;10.629;1366;Nordeste
Medeiros Neto;21104;BA;29;22.925;1366;Nordeste
Miguel Calmon;21203;BA;29;25.317;1366;Nordeste
Milagres;21302;BA;29;11.434;1366;Nordeste
Mirangaba;21401;BA;29;16.185;1366;Nordeste
Mirante;21450;BA;29;10.523;1366;Nordeste
Monte Santo;21500;BA;29;49.823;1366;Nordeste
Morpará;21609;BA;29;8.232;1366;Nordeste
Morro do Chapéu;21708;BA;29;35.224;1366;Nordeste
Mortugaba;21807;BA;29;11.487;1366;Nordeste
Mucugê;21906;BA;29;12.650;1366;Nordeste
Mucuri;22003;BA;29;40.005;1366;Nordeste
Mulungu do Morro;22052;BA;29;13.625;1366;Nordeste
Mundo Novo;22102;BA;29;17.417;1366;Nordeste
Muniz Ferreira;22201;BA;29;7.443;1366;Nordeste
Muquém do São Francisco;22250;BA;29;10.796;1366;Nordeste
Muritiba;22300;BA;29;30.146;1366;Nordeste
Mutuípe;22409;BA;29;20.612;1366;Nordeste
Nazaré;22508;BA;29;28.403;1366;Nordeste
Nilo Peçanha;22607;BA;29;12.418;1366;Nordeste
Nordestina;22656;BA;29;19.500;1366;Nordeste
Nova Canaã;22706;BA;29;14.035;1366;Nordeste
Nova Fátima;22730;BA;29;8.264;1366;Nordeste
Nova Ibiá;22755;BA;29;6.701;1366;Nordeste
Nova Itarana;22805;BA;29;8.059;1366;Nordeste
Nova Redenção;22854;BA;29;7.708;1366;Nordeste
Nova Soure;22904;BA;29;24.906;1366;Nordeste
Nova Viçosa;23001;BA;29;41.551;1366;Nordeste
Novo Horizonte;23035;BA;29;11.565;1366;Nordeste
Novo Triunfo;23050;BA;29;11.197;1366;Nordeste
Olindina;23100;BA;29;23.085;1366;Nordeste
Oliveira dos Brejinhos;23209;BA;29;21.334;1366;Nordeste
Ouriçangas;23308;BA;29;7.939;1366;Nordeste
Ourolândia;23357;BA;29;20.037;1366;Nordeste
Palmas de Monte Alto;23407;BA;29;20.677;1366;Nordeste
Palmeiras;23506;BA;29;10.819;1366;Nordeste
Paramirim;23605;BA;29;21.009;1366;Nordeste
Paratinga;23704;BA;29;30.671;1366;Nordeste
Paripiranga;23803;BA;29;27.866;1366;Nordeste
Pau Brasil;23902;BA;29;9.584;1366;Nordeste
Paulo Afonso;24009;BA;29;119.128;1366;Nordeste
Pé de Serra;24058;BA;29;13.675;1366;Nordeste
Pedrão;24108;BA;29;6.415;1366;Nordeste
Pedro Alexandre;24207;BA;29;14.288;1366;Nordeste
Piatã;24306;BA;29;20.859;1366;Nordeste
Pilão Arcado;24405;BA;29;37.272;1366;Nordeste
Pindaí;24504;BA;29;15.146;1366;Nordeste
Pindobaçu;24603;BA;29;19.625;1366;Nordeste
Pintadas;24652;BA;29;10.656;1366;Nordeste
Piraí do Norte;24678;BA;29;11.429;1366;Nordeste
Piripá;24702;BA;29;9.255;1366;Nordeste
Piritiba;24801;BA;29;17.838;1366;Nordeste
Planaltino;24900;BA;29;8.254;1366;Nordeste
Planalto;25006;BA;29;24.036;1366;Nordeste
Poções;25105;BA;29;50.642;1366;Nordeste
Pojuca;25204;BA;29;33.608;1366;Nordeste
Ponto Novo;25253;BA;29;18.670;1366;Nordeste
Porto Seguro;25303;BA;29;181.007;1366;Nordeste
Potiraguá;25402;BA;29;10.636;1366;Nordeste
Prado;25501;BA;29;37.241;1366;Nordeste
Presidente Dutra;25600;BA;29;15.650;1366;Nordeste
Presidente Jânio Quadros;25709;BA;29;12.986;1366;Nordeste
Presidente Tancredo Neves;25758;BA;29;29.343;1366;Nordeste
